State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date,fever_cases,fever_rate,headache_cases,headache_rate,chills_cases,chills_rate,muscle_pain_cases,muscle_pain_rate,joint_pain_cases,joint_pain_rate,joint_swelling_cases,joint_swelling_rate,fatigue_cases,fatigue_rate,nausea_cases,nausea_rate,vomiting_cases,vomiting_rate,rash_cases,rash_rate,retro_orbital_pain_cases,retro_orbital_pain_rate,abdominal_pain_cases,abdominal_pain_rate,diarrhea_cases,diarrhea_rate,watery_diarrhea_cases,watery_diarrhea_rate,dehydration_cases,dehydration_rate,weakness_cases,weakness_rate,altered_mental_status_cases,altered_mental_status_rate,seizures_cases,seizures_rate
Tamil Nadu,Perambalur,Dengue,2013,43,12.0,0.0,11.2287716,78.81825555,0.38604976,306.34000000000003,9.0,2013-10-21,11,0.9166666666666666,7,0.5833333333333334,0,0.0,6,0.5,10,0.8333333333333334,0,0.0,6,0.5,3,0.25,5,0.4166666666666667,1,0.0833333333333333,5,0.4166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Perambalur,Dengue,2014,47,11.0,0.0,11.2287716,78.81825555,0.1652418715,300.5933334,5.0,2014-11-21,8,0.7272727272727273,6,0.5454545454545454,0,0.0,6,0.5454545454545454,4,0.3636363636363636,0,0.0,1,0.0909090909090909,1,0.0909090909090909,0,0.0,0,0.0,2,0.1818181818181818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Perambalur,Dengue,2019,42,22.0,0.0,11.2287716,78.81825555,0.1930179447,307.28000000000003,,2019-10-16,15,0.6818181818181818,6,0.2727272727272727,0,0.0,8,0.3636363636363636,11,0.5,0,0.0,5,0.2272727272727272,5,0.2272727272727272,0,0.0,5,0.2272727272727272,6,0.2727272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2010,26,32.0,0.0,10.5,78.833333,0.3626294376,310.21,9.0,2010-07-02,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.28125,9,0.28125,0,0.0,0,0.0,16,0.5,25,0.78125,0,0.0,3,0.09375,24,0.75,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2012,27,30.0,0.0,10.3826515,78.8191259,0.1325257191,314.34000000000003,6.0,2012-07-05,9,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.3666666666666666,10,0.3333333333333333,0,0.0,0,0.0,21,0.7,26,0.8666666666666667,0,0.0,2,0.0666666666666666,21,0.7,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2013,6,24.0,0.0,10.5,78.833333,0.04480586199,304.395,,2013-02-09,6,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.375,1,0.0416666666666666,0,0.0,0,0.0,12,0.5,18,0.75,0,0.0,0,0.0,13,0.5416666666666666,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2013,7,22.0,0.0,10.5,78.833333,0.0482498743,304.82,7.0,2013-02-11,9,0.4090909090909091,0,0.0,2,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,7,0.3181818181818182,9,0.4090909090909091,0,0.0,0,0.0,14,0.6363636363636364,22,1.0,0,0.0,6,0.2727272727272727,17,0.7727272727272727,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2016,36,15.0,0.0,10.5,78.833333,0.01512466229,308.6733334,9.0,2016-09-11,8,0.5333333333333333,0,0.0,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,8,0.5333333333333333,7,0.4666666666666667,0,0.0,0,0.0,10,0.6666666666666666,15,1.0,0,0.0,5,0.3333333333333333,10,0.6666666666666666,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2018,36,25.0,0.0,10.5,78.833333,0.02749093974,311.395,8.0,2018-09-08,13,0.52,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,14,0.56,0,0.0,0,0.0,21,0.84,24,0.96,0,0.0,4,0.16,22,0.88,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2021,8,41.0,0.0,10.3826515,78.8191259,0.07038244234,302.62,7.0,2021-02-22,14,0.3414634146341463,0,0.0,6,0.1463414634146341,0,0.0,0,0.0,0,0.0,0,0.0,17,0.4146341463414634,19,0.4634146341463415,0,0.0,0,0.0,28,0.6829268292682927,37,0.902439024390244,0,0.0,7,0.1707317073170731,33,0.8048780487804879,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Acute Diarrhoeal Disease,2022,3,8.0,0.0,10.3826515,78.8191259,0.1074129745,300.7666666,12.0,2022-01-18,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,3,0.375,0,0.0,0,0.0,4,0.5,7,0.875,0,0.0,1,0.125,5,0.625,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2009,47,8.0,0.0,10.5,78.833333,0.7379969291,305.5,,2009-11-17,8,1.0,1,0.125,0,0.0,6,0.75,8,1.0,4,0.5,4,0.5,1,0.125,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2010,32,41.0,0.0,10.5,78.833333,0.2143385869,310.75,7.0,2010-08-14,38,0.926829268292683,20,0.4878048780487805,0,0.0,25,0.6097560975609756,37,0.902439024390244,29,0.7073170731707317,17,0.4146341463414634,11,0.2682926829268293,2,0.048780487804878,14,0.3414634146341463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2012,19,27.0,0.0,10.3826515,78.8191259,0.172675772,308.52,,2012-05-07,27,1.0,12,0.4444444444444444,0,0.0,22,0.8148148148148148,27,1.0,21,0.7777777777777778,14,0.5185185185185185,8,0.2962962962962963,7,0.2592592592592592,10,0.3703703703703703,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2014,37,17.0,0.0,10.3826515,78.8191259,0.02296332081,312.9466666,9.0,2014-09-12,14,0.8235294117647058,4,0.2352941176470588,0,0.0,12,0.7058823529411765,15,0.8823529411764706,11,0.6470588235294118,6,0.3529411764705882,0,0.0,0,0.0,5,0.2941176470588235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2014,38,18.0,0.0,10.5,78.833333,0.05216851253,312.3066666,9.0,2014-09-16,11,0.6111111111111112,3,0.1666666666666666,0,0.0,13,0.7222222222222222,15,0.8333333333333334,14,0.7777777777777778,1,0.0555555555555555,1,0.0555555555555555,0,0.0,4,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Chikungunya,2019,6,25.0,0.0,10.3826515,78.8191259,0.02520112055,304.52500000000003,8.0,2019-02-05,23,0.92,13,0.52,0,0.0,20,0.8,22,0.88,18,0.72,9,0.36,4,0.16,1,0.04,9,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2012,12,64.0,0.0,10.3826515,78.8191259,0.091436118,306.005,8.0,2012-03-19,40,0.625,30,0.46875,0,0.0,26,0.40625,26,0.40625,0,0.0,9,0.140625,15,0.234375,3,0.046875,11,0.171875,16,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2012,19,20.0,0.0,10.3826515,78.8191259,0.172675772,308.52,,2012-05-07,19,0.95,13,0.65,0,0.0,11,0.55,16,0.8,0,0.0,5,0.25,7,0.35,5,0.25,5,0.25,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2012,21,18.0,0.0,10.3826515,78.8191259,0.1165802281,,6.0,2012-05-25,11,0.6111111111111112,6,0.3333333333333333,0,0.0,5,0.2777777777777778,9,0.5,0,0.0,2,0.1111111111111111,3,0.1666666666666666,0,0.0,5,0.2777777777777778,2,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2012,25,15.0,1.0,10.3826515,78.8191259,0.2128374253,315.72,7.0,2012-06-20,15,1.0,10,0.6666666666666666,0,0.0,8,0.5333333333333333,11,0.7333333333333333,0,0.0,7,0.4666666666666667,2,0.1333333333333333,1,0.0666666666666666,3,0.2,5,0.3333333333333333,0,0.0,2,0.1333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2012,38,22.0,0.0,10.3826515,78.8191259,0.05871243898,307.75,8.0,2012-09-22,21,0.9545454545454546,17,0.7727272727272727,0,0.0,19,0.8636363636363636,17,0.7727272727272727,0,0.0,11,0.5,12,0.5454545454545454,6,0.2727272727272727,4,0.1818181818181818,7,0.3181818181818182,0,0.0,3,0.1363636363636363,0,0.0,0,0.0,5,0.2272727272727272,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2014,37,21.0,0.0,10.3826515,78.8191259,0.02296332081,312.9466666,9.0,2014-09-12,18,0.8571428571428571,16,0.7619047619047619,0,0.0,17,0.8095238095238095,12,0.5714285714285714,0,0.0,5,0.238095238095238,6,0.2857142857142857,4,0.1904761904761904,6,0.2857142857142857,6,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1428571428571428,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2015,37,27.0,0.0,10.5,78.833333,0.1439393646,309.3066666,9.0,2015-09-12,24,0.8888888888888888,20,0.7407407407407407,0,0.0,19,0.7037037037037037,22,0.8148148148148148,0,0.0,11,0.4074074074074074,12,0.4444444444444444,9,0.3333333333333333,13,0.4814814814814814,7,0.2592592592592592,0,0.0,2,0.074074074074074,0,0.0,0,0.0,5,0.1851851851851851,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2018,30,73.0,0.0,10.5,78.833333,0.04202111823,309.38,,2018-07-27,61,0.8356164383561644,45,0.6164383561643836,0,0.0,45,0.6164383561643836,48,0.6575342465753424,0,0.0,20,0.273972602739726,25,0.3424657534246575,10,0.136986301369863,22,0.3013698630136986,23,0.3150684931506849,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2019,38,20.0,0.0,10.3826515,78.8191259,0.8883258545,311.5,9.0,2019-09-16,18,0.9,14,0.7,0,0.0,13,0.65,11,0.55,0,0.0,4,0.2,8,0.4,4,0.2,3,0.15,10,0.5,0,0.0,3,0.15,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2021,42,20.0,0.0,10.3826515,78.8191259,0.3938476267,304.16,10.0,2021-10-21,20,1.0,11,0.55,0,0.0,12,0.6,18,0.9,0,0.0,8,0.4,5,0.25,2,0.1,6,0.3,7,0.35,0,0.0,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue,2022,13,15.0,0.0,10.5,78.833333,0.06721439309,306.37,,2022-03-30,13,0.8666666666666667,11,0.7333333333333333,0,0.0,11,0.7333333333333333,14,0.9333333333333332,0,0.0,7,0.4666666666666667,7,0.4666666666666667,4,0.2666666666666666,7,0.4666666666666667,9,0.6,0,0.0,4,0.2666666666666666,0,0.0,0,0.0,1,0.0666666666666666,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Dengue & Chikungunya,2012,19,27.0,0.0,10.3826515,78.8191259,0.216268789,309.172,9.0,2012-05-13,24,0.8888888888888888,15,0.5555555555555556,0,0.0,18,0.6666666666666666,23,0.8518518518518519,20,0.7407407407407407,10,0.3703703703703703,4,0.1481481481481481,2,0.074074074074074,14,0.5185185185185185,10,0.3703703703703703,0,0.0,2,0.074074074074074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Pudukottai,Malaria,2014,32,46.0,0.0,10.3826515,78.8191259,0.244373011,308.06,7.0,2014-08-09,41,0.8913043478260869,27,0.5869565217391305,28,0.6086956521739131,23,0.5,0,0.0,0,0.0,30,0.6521739130434783,9,0.1956521739130435,6,0.1304347826086956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.2826086956521739,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,2010,9,46.0,0.0,9.3895523,78.85907072,,307.8833334,,2010-03-05,22,0.4782608695652174,0,0.0,6,0.1304347826086956,0,0.0,0,0.0,0,0.0,0,0.0,19,0.4130434782608695,22,0.4782608695652174,0,0.0,0,0.0,39,0.8478260869565217,46,1.0,0,0.0,16,0.3478260869565217,35,0.7608695652173914,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,2010,21,38.0,0.0,9.3895523,78.85907072,,308.265,5.0,2010-05-28,12,0.3157894736842105,0,0.0,4,0.1052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,17,0.4473684210526316,17,0.4473684210526316,0,0.0,0,0.0,29,0.7631578947368421,33,0.868421052631579,0,0.0,11,0.2894736842105263,28,0.7368421052631579,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,2014,40,11.0,0.0,9.3895523,78.85907072,,306.67,6.0,2014-10-02,6,0.5454545454545454,0,0.0,1,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3636363636363636,5,0.4545454545454545,0,0.0,0,0.0,7,0.6363636363636364,11,1.0,0,0.0,6,0.5454545454545454,7,0.6363636363636364,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,2015,25,12.0,0.0,9.3895523,78.85907072,,312.6733334,8.0,2015-06-19,2,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.25,0,0.0,0,0.0,9,0.75,10,0.8333333333333334,0,0.0,0,0.0,7,0.5833333333333334,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2009,37,49.0,0.0,9.3895523,78.85907072,,310.42,5.0,2009-09-09,40,0.8163265306122449,8,0.1632653061224489,0,0.0,28,0.5714285714285714,33,0.673469387755102,24,0.4897959183673469,12,0.2448979591836734,0,0.0,0,0.0,13,0.2653061224489796,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2009,39,44.0,0.0,9.3895523,78.85907072,,311.82,6.0,2009-09-25,38,0.8636363636363636,12,0.2727272727272727,0,0.0,26,0.5909090909090909,38,0.8636363636363636,28,0.6363636363636364,15,0.3409090909090909,8,0.1818181818181818,0,0.0,12,0.2727272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2010,1,26.0,1.0,9.3895523,78.85907072,,301.73,9.0,2010-01-10,20,0.7692307692307693,6,0.2307692307692307,0,0.0,16,0.6153846153846154,21,0.8076923076923077,15,0.5769230769230769,8,0.3076923076923077,0,0.0,0,0.0,5,0.1923076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2010,37,18.0,0.0,9.3895523,78.85907072,,312.59000000000003,6.0,2010-09-17,14,0.7777777777777778,7,0.3888888888888889,0,0.0,15,0.8333333333333334,14,0.7777777777777778,15,0.8333333333333334,10,0.5555555555555556,4,0.2222222222222222,3,0.1666666666666666,8,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2012,39,49.0,0.0,9.3895523,78.85907072,,311.08,4.0,2012-09-26,35,0.7142857142857143,17,0.3469387755102041,0,0.0,34,0.6938775510204082,43,0.8775510204081632,34,0.6938775510204082,17,0.3469387755102041,11,0.2244897959183673,2,0.0408163265306122,20,0.4081632653061224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2013,13,10.0,0.0,9.3895523,78.85907072,,310.08,9.0,2013-03-25,7,0.7,4,0.4,0,0.0,6,0.6,8,0.8,6,0.6,2,0.2,1,0.1,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2014,8,15.0,0.0,9.3895523,78.85907072,,307.436,7.0,2014-02-22,12,0.8,3,0.2,0,0.0,8,0.5333333333333333,10,0.6666666666666666,8,0.5333333333333333,4,0.2666666666666666,0,0.0,0,0.0,4,0.2666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2014,10,11.0,0.0,9.3895523,78.85907072,,306.66,,2014-03-05,9,0.8181818181818182,6,0.5454545454545454,0,0.0,8,0.7272727272727273,8,0.7272727272727273,9,0.8181818181818182,3,0.2727272727272727,2,0.1818181818181818,0,0.0,3,0.2727272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2015,11,12.0,0.0,9.3895523,78.85907072,,308.208,,2015-03-13,7,0.5833333333333334,4,0.3333333333333333,0,0.0,8,0.6666666666666666,9,0.75,5,0.4166666666666667,3,0.25,0,0.0,0,0.0,1,0.0833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2018,14,20.0,0.0,9.3895523,78.85907072,,310.40000000000003,5.0,2018-04-05,17,0.85,5,0.25,0,0.0,10,0.5,15,0.75,9,0.45,2,0.1,1,0.05,0,0.0,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2018,17,23.0,0.0,9.3895523,78.85907072,,311.34000000000003,,2018-04-23,23,1.0,13,0.5652173913043478,0,0.0,21,0.9130434782608696,23,1.0,16,0.6956521739130435,14,0.6086956521739131,5,0.217391304347826,8,0.3478260869565217,13,0.5652173913043478,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2018,23,9.0,0.0,9.3895523,78.85907072,,313.1866666,5.0,2018-06-08,5,0.5555555555555556,2,0.2222222222222222,0,0.0,5,0.5555555555555556,6,0.6666666666666666,6,0.6666666666666666,4,0.4444444444444444,1,0.1111111111111111,0,0.0,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2018,24,12.0,0.0,9.3895523,78.85907072,,316.32,4.0,2018-06-14,12,1.0,6,0.5,0,0.0,7,0.5833333333333334,12,1.0,9,0.75,4,0.3333333333333333,4,0.3333333333333333,3,0.25,7,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2018,27,15.0,0.0,9.3895523,78.85907072,,315.1,5.0,2018-07-02,13,0.8666666666666667,5,0.3333333333333333,0,0.0,6,0.4,11,0.7333333333333333,6,0.4,9,0.6,4,0.2666666666666666,2,0.1333333333333333,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2019,6,21.0,0.0,9.3895523,78.85907072,,306.29,7.0,2019-02-05,20,0.9523809523809524,10,0.4761904761904761,0,0.0,13,0.6190476190476191,16,0.7619047619047619,12,0.5714285714285714,5,0.238095238095238,6,0.2857142857142857,2,0.0952380952380952,8,0.3809523809523809,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2019,10,19.0,0.0,9.3895523,78.85907072,,308.60400000000004,,2019-03-05,19,1.0,10,0.5263157894736842,0,0.0,15,0.7894736842105263,19,1.0,19,1.0,13,0.6842105263157895,9,0.4736842105263157,7,0.3684210526315789,12,0.631578947368421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Chikungunya,2019,12,25.0,0.0,9.3895523,78.85907072,,310.86,6.0,2019-03-18,25,1.0,14,0.56,0,0.0,21,0.84,25,1.0,22,0.88,15,0.6,5,0.2,2,0.08,16,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2011,35,17.0,0.0,9.3895523,78.85907072,,311.32,5.0,2011-08-30,17,1.0,12,0.7058823529411765,0,0.0,14,0.8235294117647058,13,0.7647058823529411,0,0.0,8,0.4705882352941176,10,0.5882352941176471,6,0.3529411764705882,11,0.6470588235294118,7,0.4117647058823529,0,0.0,3,0.1764705882352941,0,0.0,0,0.0,6,0.3529411764705882,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2011,46,20.0,0.0,9.3895523,78.85907072,,304.084,9.0,2011-11-14,16,0.8,13,0.65,0,0.0,10,0.5,12,0.6,0,0.0,5,0.25,6,0.3,3,0.15,3,0.15,5,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,2,30.0,0.0,9.3895523,78.85907072,,299.84000000000003,11.0,2012-01-10,24,0.8,20,0.6666666666666666,0,0.0,20,0.6666666666666666,16,0.5333333333333333,0,0.0,17,0.5666666666666667,11,0.3666666666666666,8,0.2666666666666666,14,0.4666666666666667,11,0.3666666666666666,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,8,50.0,2.0,9.3895523,78.85907072,,304.6925,8.0,2012-02-20,42,0.84,37,0.74,0,0.0,41,0.82,32,0.64,0,0.0,25,0.5,17,0.34,10,0.2,22,0.44,19,0.38,0,0.0,2,0.04,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,29,22.0,0.0,9.3895523,78.85907072,,313.63,,2012-07-18,22,1.0,16,0.7272727272727273,0,0.0,18,0.8181818181818182,16,0.7272727272727273,0,0.0,11,0.5,12,0.5454545454545454,6,0.2727272727272727,14,0.6363636363636364,12,0.5454545454545454,0,0.0,4,0.1818181818181818,0,0.0,0,0.0,5,0.2272727272727272,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,34,31.0,0.0,9.3895523,78.85907072,,314.74,4.0,2012-08-22,23,0.7419354838709677,20,0.6451612903225806,0,0.0,21,0.6774193548387096,16,0.5161290322580645,0,0.0,12,0.3870967741935484,9,0.2903225806451613,2,0.064516129032258,8,0.2580645161290322,7,0.2258064516129032,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,37,17.0,0.0,9.3895523,78.85907072,,314.232,5.0,2012-09-15,16,0.9411764705882352,12,0.7058823529411765,0,0.0,8,0.4705882352941176,13,0.7647058823529411,0,0.0,3,0.1764705882352941,6,0.3529411764705882,3,0.1764705882352941,3,0.1764705882352941,6,0.3529411764705882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,41,17.0,0.0,9.3895523,78.85907072,,313.67,5.0,2012-10-10,16,0.9411764705882352,14,0.8235294117647058,0,0.0,14,0.8235294117647058,11,0.6470588235294118,0,0.0,10,0.5882352941176471,8,0.4705882352941176,5,0.2941176470588235,8,0.4705882352941176,10,0.5882352941176471,0,0.0,3,0.1764705882352941,0,0.0,0,0.0,2,0.1176470588235294,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,51,31.0,0.0,9.3895523,78.85907072,,301.4775,4.0,2012-12-19,26,0.8387096774193549,21,0.6774193548387096,0,0.0,15,0.4838709677419355,22,0.7096774193548387,0,0.0,10,0.3225806451612903,7,0.2258064516129032,0,0.0,7,0.2258064516129032,9,0.2903225806451613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2012,52,25.0,0.0,9.3895523,78.85907072,,301.2066666,4.0,2012-12-24,23,0.92,16,0.64,0,0.0,19,0.76,19,0.76,0,0.0,13,0.52,13,0.52,2,0.08,10,0.4,15,0.6,0,0.0,7,0.28,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2013,2,15.0,0.0,9.3895523,78.85907072,,297.26,9.0,2013-01-10,13,0.8666666666666667,9,0.6,0,0.0,7,0.4666666666666667,8,0.5333333333333333,0,0.0,3,0.2,5,0.3333333333333333,1,0.0666666666666666,5,0.3333333333333333,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2013,4,15.0,0.0,9.3895523,78.85907072,,304.068,,2013-01-24,12,0.8,11,0.7333333333333333,0,0.0,11,0.7333333333333333,8,0.5333333333333333,0,0.0,5,0.3333333333333333,8,0.5333333333333333,5,0.3333333333333333,7,0.4666666666666667,7,0.4666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2013,11,31.0,0.0,9.3895523,78.85907072,,304.0666666,9.0,2013-03-11,31,1.0,28,0.9032258064516128,0,0.0,25,0.8064516129032258,23,0.7419354838709677,0,0.0,14,0.4516129032258064,8,0.2580645161290322,6,0.1935483870967742,16,0.5161290322580645,13,0.4193548387096774,0,0.0,2,0.064516129032258,0,0.0,0,0.0,1,0.032258064516129,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2013,46,12.0,0.0,9.3895523,78.85907072,,302.42,6.0,2013-11-11,10,0.8333333333333334,9,0.75,0,0.0,9,0.75,11,0.9166666666666666,0,0.0,5,0.4166666666666667,6,0.5,1,0.0833333333333333,7,0.5833333333333334,6,0.5,0,0.0,2,0.1666666666666666,0,0.0,0,0.0,1,0.0833333333333333,0,0.0,0,0.0
Tamil Nadu,Ramanathapuram,Dengue,2014,10,9.0,0.0,9.3895523,78.85907072,,308.13,6.0,2014-03-03,9,1.0,8,0.8888888888888888,0,0.0,7,0.7777777777777778,7,0.7777777777777778,0,0.0,3,0.3333333333333333,4,0.4444444444444444,2,0.2222222222222222,6,0.6666666666666666,5,0.5555555555555556,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,0,0.0
