date,disease,state,district,number_of_outbreak_locations,aggregate_intensity,maximum_intensity,affected_taluk_count
2023-10-16,leptospirosis_probable,Kerala,Palakkad,1,0.0,0.0,1
2023-10-16,leptospirosis_probable,Kerala,Thrissur,0,0.0038491177787058,0.0038491177787058,1
2023-10-16,malaria,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-16,malaria,Kerala,Kozhikode,0,0.0004068713765407,0.0004068713765407,1
2023-10-16,scrub_typhus,Kerala,Kasaragod,0,0.0171734542273013,0.0171734542273013,1
2023-10-16,scrub_typhus,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2023-10-16,typhoid,Kerala,Kozhikode,1,0.0,0.0,1
2023-10-17,acute_diarrheal_disease,Kerala,Kasaragod,0,0.5087713376537903,0.5087713376537903,1
2023-10-17,acute_diarrheal_disease,Kerala,Kollam,0,0.0,0.0,1
2023-10-17,acute_diarrheal_disease,Kerala,Malappuram,1,0.0,0.0,2
2023-10-17,acute_diarrheal_disease,Kerala,Thrissur,0,0.9936133647437816,0.9936133647437816,1
2023-10-17,dengue,Kerala,Idukki,0,6.0467993142292616e-05,6.0467993142292616e-05,1
2023-10-17,dengue,Kerala,Kannur,0,0.0,0.0,1
2023-10-17,dengue,Kerala,Kottayam,1,0.0,0.0,1
2023-10-17,dengue,Kerala,Malappuram,1,0.0,0.0,1
2023-10-17,dengue,Kerala,Thiruvananthapuram,1,0.0020213586278994,0.0020213586278994,1
2023-10-17,dengue,Kerala,Thrissur,1,0.0,0.0,1
2023-10-17,hepatitis_a_probable,Kerala,Ernakulam,1,0.0,0.0,1
2023-10-17,hepatitis_a_probable,Kerala,Kottayam,1,0.0,0.0,1
2023-10-17,hepatitis_b,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-10-17,hepatitis_c,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-17,hepatitis_c,Kerala,Ernakulam,0,0.6842077169302899,0.6842077169302899,1
2023-10-17,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-17,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0010372920682669,0.0010372920682669,1
2023-10-17,scrub_typhus,Kerala,Ernakulam,0,0.2566874610718399,0.2566874610718399,1
2023-10-17,scrub_typhus,Kerala,Kannur,0,5.374932723759343e-05,5.374932723759343e-05,1
2023-10-18,acute_diarrheal_disease,Kerala,Malappuram,0,2.015599771409754e-05,2.015599771409754e-05,1
2023-10-18,acute_diarrheal_disease,Kerala,Thrissur,1,0.0,0.0,1
2023-10-18,dengue,Kerala,Ernakulam,2,1.001967505185226,0.9999999983333334,2
2023-10-18,dengue,Kerala,Kottayam,0,0.0,0.0,1
2023-10-18,dengue,Kerala,Kozhikode,1,0.0,0.0,1
2023-10-18,dengue,Kerala,Malappuram,1,0.0,0.0,1
2023-10-18,dengue,Kerala,Palakkad,1,0.0,0.0,1
2023-10-18,dengue,Kerala,Thrissur,1,0.0,0.0,1
2023-10-18,fever_op,Kerala,Ernakulam,1,0.0018508368277192,0.0018508368277192,1
2023-10-18,fever_op,Kerala,Kasaragod,1,0.0014847303408576,0.0014847303408576,1
2023-10-18,hepatitis_a_probable,Kerala,Ernakulam,1,0.0023952290030836,0.0023952290030836,1
2023-10-18,hepatitis_b,Kerala,Kasaragod,0,7.946393343399603e-05,7.946393343399603e-05,1
2023-10-18,hepatitis_b,Kerala,Kozhikode,0,0.0025094217154051,0.0025094217154051,1
2023-10-18,hepatitis_b,Kerala,Thrissur,1,0.0665643014924564,0.0665643014924564,1
2023-10-18,leptospirosis_confirmed,Kerala,Malappuram,0,0.0013281553341502,0.0013281553341502,1
2023-10-18,leptospirosis_probable,Kerala,Kottayam,0,0.0,0.0,1
2023-10-18,malaria,Kerala,Ernakulam,0,0.0018121201754388,0.0018121201754388,1
2023-10-18,malaria,Kerala,Kannur,0,0.0045026489182636,0.0045026489182636,1
2023-10-18,malaria,Kerala,Malappuram,1,0.0,0.0,1
2023-10-18,malaria,Kerala,Thiruvananthapuram,1,0.0537428185299981,0.0534940179332148,2
2023-10-18,scrub_typhus,Kerala,Ernakulam,0,0.0001886968635839,0.0001886968635839,1
2023-10-18,scrub_typhus,Kerala,Kozhikode,1,0.0029925622628511,0.0029925622628511,1
2023-10-18,typhoid,Kerala,Malappuram,0,0.0,0.0,1
2023-10-18,typhoid,Kerala,Palakkad,0,0.0,0.0,1
2023-10-19,chicken_pox,Kerala,Kottayam,0,3.003638875041985e-05,3.003638875041985e-05,1
2023-10-19,chicken_pox,Kerala,Thrissur,1,0.0003628079588537,0.0003628079588537,1
2023-10-19,dengue,Kerala,Alappuzha,1,0.22569875091596428,0.2255375029342516,2
2023-10-19,dengue,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-19,dengue,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-19,dengue,Kerala,Kollam,1,0.0,0.0,1
2023-10-19,dengue,Kerala,Malappuram,3,0.0020407947685523,0.0020407947685523,3
2023-10-19,dengue,Kerala,Palakkad,1,0.030314975220824,0.0264385244775578,2
2023-10-19,dengue,Kerala,Pathanamthitta,0,0.0679829651618695,0.0679829651618695,1
2023-10-19,dengue,Kerala,Thrissur,1,0.0004434319497101,0.0004434319497101,1
2023-10-19,fever_op,Kerala,Alappuzha,1,0.0002418719725691,0.0002418719725691,1
2023-10-19,hepatitis_b,Kerala,Kannur,1,0.0,0.0,1
2023-10-19,leptospirosis_confirmed,Kerala,Kannur,0,0.0006190062490505,0.0006190062490505,1
2023-10-19,leptospirosis_confirmed,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-19,leptospirosis_probable,Kerala,Kollam,0,0.9999999983333334,0.9999999983333334,1
2023-10-19,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0287332283178496,0.0287332283178496,1
2023-10-19,malaria,Kerala,Pathanamthitta,0,0.0022967066897444,0.0022967066897444,1
2023-10-19,scrub_typhus,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-20,chicken_pox,Kerala,Idukki,1,0.000568707247046,0.000568707247046,1
2023-10-20,chicken_pox,Kerala,Thiruvananthapuram,2,0.9999999983333334,0.9999999983333334,2
2023-10-20,chicken_pox,Kerala,Thrissur,0,0.0016263413804035,0.0016263413804035,1
2023-10-20,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2023-10-20,dengue,Kerala,Kasaragod,0,0.1872342820415845,0.1872342820415845,1
2023-10-20,dengue,Kerala,Kollam,2,0.0851746218477588,0.0851746218477588,2
2023-10-20,dengue,Kerala,Kozhikode,2,0.0,0.0,2
2023-10-20,dengue,Kerala,Pathanamthitta,1,0.0,0.0,2
2023-10-20,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-10-20,dengue,Kerala,Thrissur,0,2.015599771409754e-05,2.015599771409754e-05,1
2023-10-20,dengue,Kerala,Wayanad,0,0.0,0.0,1
2023-10-20,hepatitis_a_probable,Kerala,Kannur,0,0.0,0.0,1
2023-10-20,hepatitis_c,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-20,leptospirosis_probable,Kerala,Kollam,0,0.0211401313102923,0.0211401313102923,1
2023-10-20,leptospirosis_probable,Kerala,Malappuram,1,0.0,0.0,1
2023-10-20,malaria,Kerala,Ernakulam,0,0.010360192504756,0.010360192504756,2
2023-10-20,malaria,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-20,malaria,Kerala,Kollam,0,0.0,0.0,1
2023-10-20,malaria,Kerala,Palakkad,0,0.0731179772226611,0.0731179772226611,1
2023-10-20,malaria,Kerala,Pathanamthitta,0,0.0692560081456391,0.0692560081456391,1
2023-10-21,acute_diarrheal_disease,Kerala,Kollam,1,0.0003628079588537,0.0003628079588537,1
2023-10-21,dengue,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-21,dengue,Kerala,Ernakulam,1,0.0020649351731986,0.0014837445432081,2
2023-10-21,dengue,Kerala,Idukki,3,0.0241315719592918,0.0219201710672309,3
2023-10-21,dengue,Kerala,Kollam,0,0.0,0.0,1
2023-10-21,dengue,Kerala,Kottayam,1,0.0015318558262714,0.0015318558262714,1
2023-10-21,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-10-21,dengue,Kerala,Thrissur,1,1.2403690900983095e-05,1.2403690900983095e-05,1
2023-10-21,fever_op,Kerala,Ernakulam,1,0.4185685519008553,0.4185685519008553,1
2023-10-21,fever_op,Kerala,Idukki,1,0.0003069596398313,0.0003069596398313,1
2023-10-21,fever_op,Kerala,Kasaragod,1,0.0,0.0,1
2023-10-21,fever_op,Kerala,Thiruvananthapuram,2,0.0010660960808761,0.0010660960808761,1
2023-10-21,hepatitis_a_confirmed,Kerala,Alappuzha,1,0.0,0.0,1
2023-10-21,hepatitis_a_confirmed,Kerala,Ernakulam,1,0.0013864958185267,0.0013864958185267,1
2023-10-21,hepatitis_a_confirmed,Kerala,Kannur,1,0.0002004970128941,0.0002004970128941,1
2023-10-21,hepatitis_a_confirmed,Kerala,Thiruvananthapuram,1,0.0010749865447518,0.0010749865447518,1
2023-10-21,hepatitis_a_probable,Kerala,Thrissur,1,0.0,0.0,1
2023-10-21,influenza_h1n1_seasonal,Kerala,Idukki,0,0.0,0.0,1
2023-10-21,leptospirosis_confirmed,Kerala,Kannur,1,0.0,0.0,1
2023-10-21,leptospirosis_confirmed,Kerala,Wayanad,1,0.0006388362063752,0.0006388362063752,1
2023-10-21,leptospirosis_probable,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-21,leptospirosis_probable,Kerala,Kottayam,0,0.0013468949060714,0.0013468949060714,1
2023-10-21,malaria,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-21,malaria,Kerala,Kannur,0,0.0001209359862845,0.0001209359862845,1
2023-10-21,malaria,Kerala,Kozhikode,0,0.000646283917919,0.000646283917919,1
2023-10-21,malaria,Kerala,Palakkad,0,0.0020191894153805,0.0020191894153805,1
2023-10-21,malaria,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-10-21,scrub_typhus,Kerala,Kasaragod,1,0.0,0.0,1
2023-10-21,scrub_typhus,Kerala,Thiruvananthapuram,0,0.0002257471743978,0.0002257471743978,1
2023-10-21,zika,Kerala,Pathanamthitta,1,0.0,0.0,1
2023-10-22,chicken_pox,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-22,chicken_pox,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-22,chicken_pox,Kerala,Kozhikode,0,0.0351601534264433,0.0351601534264433,1
2023-10-22,dengue,Kerala,Kannur,1,0.0006184921572263,0.0006184921572263,1
2023-10-22,dengue,Kerala,Kottayam,1,0.0122296631451568,0.0122296631451568,1
2023-10-22,dengue,Kerala,Palakkad,0,0.0,0.0,2
2023-10-22,dengue,Kerala,Thiruvananthapuram,1,1.7916442412531142e-05,1.7916442412531142e-05,1
2023-10-22,dengue,Kerala,Wayanad,0,0.0062224995814629,0.0062224995814629,1
2023-10-22,hepatitis_a_confirmed,Kerala,Malappuram,0,0.0023145159558174,0.0023145159558174,1
2023-10-22,leptospirosis_confirmed,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-22,malaria,Kerala,Thiruvananthapuram,0,0.0161982546133414,0.0161982546133414,1
2023-10-22,rabies_confirmed,Kerala,Kottayam,0,0.0,0.0,1
2023-10-23,chicken_pox,Kerala,Malappuram,1,0.0,0.0,1
2023-10-23,dengue,Kerala,Idukki,0,8.192733345271523e-05,8.192733345271523e-05,1
2023-10-23,dengue,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-23,dengue,Kerala,Malappuram,1,0.0,0.0,1
2023-10-23,fever_op,Kerala,Idukki,1,4.845079582473021e-05,4.845079582473021e-05,1
2023-10-23,fever_op,Kerala,Palakkad,1,0.0,0.0,1
2023-10-23,fever_op,Kerala,Wayanad,0,0.7085162213448105,0.7085162213448105,1
2023-10-23,leptospirosis_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-23,leptospirosis_confirmed,Kerala,Idukki,0,0.5293177858464277,0.5293177858464277,1
2023-10-23,leptospirosis_probable,Kerala,Kozhikode,0,0.0,0.0,1
2023-10-23,shigella,Kerala,Kannur,0,0.0,0.0,1
2023-10-23,shigella,Kerala,Malappuram,0,0.0128466902648407,0.0128466902648407,1
2023-10-24,chicken_pox,Kerala,Pathanamthitta,0,0.0006784584890933,0.0006784584890933,1
2023-10-24,fever_op,Kerala,Alappuzha,1,0.0,0.0,1
2023-10-24,fever_op,Kerala,Kottayam,0,0.0,0.0,1
2023-10-24,fever_op,Kerala,Wayanad,0,0.0,0.0,1
2023-10-24,hepatitis_a_confirmed,Kerala,Ernakulam,1,0.0,0.0,1
2023-10-24,leptospirosis_confirmed,Kerala,Malappuram,0,0.851511733659102,0.851511733659102,1
2023-10-24,leptospirosis_confirmed,Kerala,Wayanad,1,0.003426621407703,0.003426621407703,1
2023-10-24,leptospirosis_probable,Kerala,Alappuzha,0,0.2626348829565532,0.2626348829565532,1
2023-10-24,leptospirosis_probable,Kerala,Kasaragod,0,0.0,0.0,1
2023-10-25,chicken_pox,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2023-10-25,fever_ip,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2023-10-25,fever_op,Kerala,Thrissur,1,0.0136394631854302,0.0136394631854302,1
2023-10-25,leptospirosis_probable,Kerala,Idukki,1,0.0290351777582171,0.0290351777582171,1
2023-10-25,leptospirosis_probable,Kerala,Malappuram,0,0.0141556621561248,0.0141556621561248,1
2023-10-25,leptospirosis_probable,Kerala,Thrissur,0,0.0,0.0,1
2023-10-25,shigella,Kerala,Kottayam,1,0.0003828260817169,0.0003828260817169,1
2023-10-26,fever_ip,Kerala,Ernakulam,1,0.0018368864152775,0.0018368864152775,1
2023-10-26,fever_ip,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-10-26,fever_op,Kerala,Kottayam,1,0.1733486020812107,0.1733486020812107,1
2023-10-26,hepatitis_a_confirmed,Kerala,Thrissur,0,0.0036151083724923,0.0036151083724923,1
2023-10-26,leptospirosis_confirmed,Kerala,Kasaragod,0,0.0002418719725691,0.0002418719725691,1
2023-10-26,leptospirosis_confirmed,Kerala,Palakkad,1,0.0143510703724374,0.0143510703724374,1
2023-10-26,leptospirosis_probable,Kerala,Kasaragod,0,0.0010860483011354,0.0010860483011354,1
2023-10-26,leptospirosis_probable,Kerala,Kollam,0,0.0,0.0,1
2023-10-26,leptospirosis_probable,Kerala,Pathanamthitta,0,0.0004031199542819,0.0004031199542819,1
2023-10-26,shigella,Kerala,Ernakulam,0,0.0,0.0,1
2023-10-26,shigella,Kerala,Idukki,0,0.0,0.0,1
2023-10-27,fever_ip,Kerala,Idukki,1,0.0,0.0,1
2023-10-27,fever_ip,Kerala,Kollam,1,0.0,0.0,1
2023-10-27,hepatitis_a_confirmed,Kerala,Alappuzha,0,0.0,0.0,1
2023-10-27,hepatitis_a_confirmed,Kerala,Ernakulam,1,0.0015231557950443,0.0015231557950443,1
2023-10-27,hepatitis_a_confirmed,Kerala,Idukki,1,0.0,0.0,1
2023-10-27,leptospirosis_probable,Kerala,Kottayam,0,0.001269861779297,0.001269861779297,1
2023-10-28,acute_diarrheal_disease,Kerala,Malappuram,1,3.3198113882043e-05,3.3198113882043e-05,1
2023-10-28,amoebic_meningo_encephalitis_confirmed,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-10-28,chicken_pox,Kerala,Kozhikode,0,0.0,0.0,1
2023-10-28,dengue,Kerala,Ernakulam,0,0.0001007799885704,0.0001007799885704,1
2023-10-28,dengue,Kerala,Kottayam,1,0.0,0.0,1
2023-10-28,dengue,Kerala,Palakkad,1,0.0004031199542819,0.0004031199542819,1
2023-10-28,dengue,Kerala,Pathanamthitta,1,0.0,0.0,1
2023-10-28,fever_ip,Kerala,Kollam,1,0.0,0.0,1
2023-10-28,fever_ip,Kerala,Thrissur,1,0.0,0.0,1
2023-10-28,hepatitis_a_confirmed,Kerala,Kottayam,1,0.0001074986544751,0.0001074986544751,1
2023-10-28,hepatitis_c,Kerala,Malappuram,0,0.0,0.0,1
2023-10-28,shigella,Kerala,Kasaragod,0,0.0008289798884138,0.0008289798884138,1
2023-10-28,shigella,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-10-30,west_nile_confirmed,Kerala,Kollam,0,0.0,0.0,1
2023-11-04,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0019307277873476,0.0019307277873476,1
2023-11-04,acute_diarrheal_disease,Kerala,Kozhikode,1,1.7276569469226453e-05,1.7276569469226453e-05,1
2023-11-04,chicken_pox,Kerala,Ernakulam,1,0.0,0.0,1
2023-11-04,dengue,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-11-04,dengue,Kerala,Thrissur,0,0.0016124798171278,0.0016124798171278,1
2023-11-04,fever_op,Kerala,Wayanad,1,0.0002149973089503,0.0002149973089503,1
2023-11-04,hepatitis_a_confirmed,Kerala,Malappuram,0,0.0,0.0,1
2023-11-04,hepatitis_a_probable,Kerala,Ernakulam,1,0.0,0.0,1
2023-11-04,influenza_h1n1_seasonal,Kerala,Kottayam,0,0.0,0.0,2
2023-11-04,scrub_typhus,Kerala,Pathanamthitta,1,0.0001482413135926,0.0001482413135926,1
2023-11-08,influenza_h1n1_seasonal,Kerala,Kottayam,0,0.0,0.0,1
2023-11-08,influenza_h1n1_seasonal,Kerala,Wayanad,1,0.0,0.0,1
2023-11-09,influenza_h1n1_seasonal,Kerala,Kottayam,1,0.0076330620274342,0.0076330620274342,1
2023-11-09,influenza_h1n1_seasonal,Kerala,Malappuram,1,0.0,0.0,1
2023-11-09,influenza_h1n1_seasonal,Kerala,Thrissur,0,0.0,0.0,1
2023-11-09,influenza_h1n1_seasonal,Kerala,Wayanad,0,0.0130346111704255,0.0130346111704255,1
2023-11-10,influenza_h1n1_seasonal,Kerala,Kottayam,1,0.0120292079786061,0.0120292079786061,1
2023-11-10,influenza_h1n1_seasonal,Kerala,Malappuram,0,0.0,0.0,1
2023-11-10,influenza_h1n1_seasonal,Kerala,Palakkad,0,0.0024543608251476,0.0024543608251476,1
2023-11-11,acute_diarrheal_disease,Kerala,Thrissur,1,0.0,0.0,1
2023-11-11,acute_encephalitis_syndrome,Kerala,Pathanamthitta,1,0.0,0.0,1
2023-11-11,chicken_pox,Kerala,Malappuram,1,0.0004031199542819,0.0004031199542819,1
2023-11-11,dengue,Kerala,Kottayam,0,0.0039991341228527,0.0039991341228527,1
2023-11-11,dengue,Kerala,Kozhikode,1,0.0,0.0,1
2023-11-11,hepatitis_a_probable,Kerala,Palakkad,1,0.0,0.0,1
2023-11-11,hepatitis_b,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2023-11-11,influenza_h1n1_seasonal,Kerala,Palakkad,0,0.0,0.0,1
2023-11-11,leptospirosis_confirmed,Kerala,Thiruvananthapuram,0,0.0008454114634174,0.0008454114634174,1
2023-11-11,malaria,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-11-11,scrub_typhus,Kerala,Pathanamthitta,1,0.0062483592913702,0.0062483592913702,1
2023-11-11,typhoid,Kerala,Thrissur,0,0.0,0.0,1
2023-11-12,influenza_h1n1_seasonal,Kerala,Alappuzha,1,0.0,0.0,1
2023-11-12,influenza_h1n1_seasonal,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-11-12,influenza_h1n1_seasonal,Kerala,Thiruvananthapuram,0,0.0553099445265771,0.0553099445265771,1
2023-11-12,influenza_h1n1_seasonal,Kerala,Wayanad,1,0.0,0.0,1
2023-11-13,influenza_h1n1_seasonal,Kerala,Malappuram,1,0.0596219951430516,0.0596219951430516,1
2023-11-13,influenza_h1n1_seasonal,Kerala,Thiruvananthapuram,0,0.0021235275125806,0.0021235275125806,1
2023-11-17,influenza_h1n1_seasonal,Kerala,Kollam,1,0.0039690568562368,0.0039690568562368,1
2023-11-18,acute_diarrheal_disease,Kerala,Kannur,1,0.0,0.0,1
2023-11-18,acute_diarrheal_disease,Kerala,Kasaragod,1,0.0,0.0,1
2023-11-18,acute_diarrheal_disease,Kerala,Palakkad,1,0.0,0.0,1
2023-11-18,acute_encephalitis_syndrome,Kerala,Ernakulam,1,6.803160993758527e-05,6.803160993758527e-05,1
2023-11-18,dengue,Kerala,Kannur,0,0.0006456896089059,0.0006456896089059,1
2023-11-18,dengue,Kerala,Kasaragod,1,0.0035176694017029,0.0035176694017029,1
2023-11-18,dengue,Kerala,Kottayam,1,0.0,0.0,1
2023-11-18,dengue,Kerala,Thrissur,0,0.0001353331275089,0.0001353331275089,1
2023-11-18,food_poisoning,Kerala,Ernakulam,0,0.0022987858461504,0.0022987858461504,1
2023-11-18,influenza_h1n1_seasonal,Kerala,Ernakulam,0,0.0,0.0,1
2023-11-18,influenza_h1n1_seasonal,Kerala,Pathanamthitta,1,0.9999999983333334,0.9999999983333334,1
2023-11-18,influenza_h1n1_seasonal,Kerala,Thiruvananthapuram,0,0.0013563370954083,0.0013563370954083,1
2023-11-19,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0,0.0,1
2023-11-19,hepatitis_b,Kerala,Ernakulam,1,0.0156542104451134,0.0156542104451134,1
2023-11-19,hepatitis_b,Kerala,Kottayam,0,0.0125043172754404,0.0125043172754404,1
2023-11-19,hepatitis_b,Kerala,Wayanad,0,0.0,0.0,1
2023-11-19,influenza_h1n1_seasonal,Kerala,Pathanamthitta,0,0.0,0.0,1
2023-11-19,scrub_typhus,Kerala,Kollam,0,0.0,0.0,1
2023-11-19,scrub_typhus,Kerala,Pathanamthitta,0,0.1599948279686945,0.1599948279686945,1
2023-11-19,typhoid,Kerala,Ernakulam,0,0.0014192119468498,0.0014192119468498,1
2023-11-20,acute_diarrheal_disease,Kerala,Alappuzha,1,0.0,0.0,1
2023-11-20,acute_diarrheal_disease,Kerala,Kottayam,1,0.0004031199542819,0.0004031199542819,1
2023-11-20,acute_diarrheal_disease,Kerala,Malappuram,1,0.0,0.0,1
2023-11-20,acute_diarrheal_disease,Kerala,Palakkad,2,0.00011421732037988604,6.0467993142292616e-05,2
2023-11-20,acute_diarrheal_disease,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-11-20,hepatitis_b,Kerala,Alappuzha,1,0.0112546069872927,0.0112546069872927,1
2023-11-20,hepatitis_b,Kerala,Idukki,1,0.0,0.0,1
2023-11-20,hepatitis_b,Kerala,Kozhikode,1,0.0021770197062467,0.0021770197062467,1
2023-11-20,influenza_h1n1_seasonal,Kerala,Kozhikode,0,0.0,0.0,1
2023-11-20,scrub_typhus,Kerala,Pathanamthitta,0,9.674937949140096e-05,9.674937949140096e-05,1
2023-11-20,typhoid,Kerala,Alappuzha,0,0.0,0.0,1
2023-11-20,typhoid,Kerala,Kottayam,0,0.0016579597768276,0.0016579597768276,1
2023-11-21,acute_diarrheal_disease,Kerala,Ernakulam,1,0.0017468531352217,0.0017468531352217,1
2023-11-21,acute_diarrheal_disease,Kerala,Kannur,1,0.9999999983333334,0.9999999983333334,1
2023-11-21,acute_diarrheal_disease,Kerala,Malappuram,1,0.0,0.0,1
2023-11-21,acute_diarrheal_disease,Kerala,Palakkad,0,0.0006941759066305,0.0006941759066305,1
2023-11-21,acute_diarrheal_disease,Kerala,Wayanad,1,0.0002091890018809,0.0002091890018809,1
2023-11-21,cholera,Kerala,Alappuzha,1,0.0281886698127287,0.0281886698127287,1
2023-11-21,hepatitis_a_probable,Kerala,Kottayam,0,0.0004031199542819,0.0004031199542819,1
2023-11-21,hepatitis_a_probable,Kerala,Palakkad,1,0.0,0.0,1
2023-11-21,hepatitis_b,Kerala,Ernakulam,2,0.0036187623452367344,0.0035703879507229,2
2023-11-21,hepatitis_b,Kerala,Kollam,0,0.0555787345363528,0.0555787345363528,1
2023-11-21,influenza_h1n1_seasonal,Kerala,Kannur,1,0.0,0.0,1
2023-11-21,influenza_h1n1_seasonal,Kerala,Palakkad,0,0.0,0.0,1
2023-11-21,influenza_h1n1_seasonal,Kerala,Pathanamthitta,1,5.795279225613556e-05,5.795279225613556e-05,1
2023-11-21,scrub_typhus,Kerala,Kollam,1,0.0002975133932991,0.0002975133932991,1
2023-11-22,acute_diarrheal_disease,Kerala,Kottayam,1,0.0,0.0,1
2023-11-22,dengue,Kerala,Ernakulam,0,0.0,0.0,1
2023-11-22,dengue,Kerala,Thrissur,1,0.0005643679359947,0.0005643679359947,1
2023-11-22,hepatitis_a_probable,Kerala,Ernakulam,0,0.0,0.0,1
2023-11-22,hepatitis_a_probable,Kerala,Thrissur,1,0.0540994851232343,0.0540994851232343,1
2023-11-22,hepatitis_b,Kerala,Kollam,0,0.0,0.0,1
2023-11-22,hepatitis_b,Kerala,Malappuram,0,0.4113272604162463,0.4113272604162463,1
2023-11-22,hepatitis_b,Kerala,Thiruvananthapuram,1,0.0,0.0,1
2023-11-22,scrub_typhus,Kerala,Thiruvananthapuram,0,0.0,0.0,1
2023-11-22,typhoid,Kerala,Kozhikode,0,0.0543468333785981,0.0543468333785981,1
2023-11-22,typhoid,Kerala,Malappuram,0,0.0,0.0,1
2023-11-23,acute_diarrheal_disease,Kerala,Idukki,1,0.9999999983333334,0.9999999983333334,1
2023-11-23,acute_diarrheal_disease,Kerala,Kannur,0,0.0,0.0,1
2023-11-23,acute_diarrheal_disease,Kerala,Kollam,1,0.0172826368232415,0.0172826368232415,1
2023-11-23,acute_diarrheal_disease,Kerala,Pathanamthitta,0,0.0001612479817127,0.0001612479817127,1
2023-11-23,dengue,Kerala,Ernakulam,1,2.9612217093771247e-05,2.9612217093771247e-05,2
2023-11-23,dengue,Kerala,Idukki,1,0.0,0.0,1
2023-11-23,dengue,Kerala,Kottayam,0,0.0,0.0,1
2023-11-23,dengue,Kerala,Malappuram,1,0.0,0.0,1
2023-11-23,dengue,Kerala,Palakkad,0,0.0,0.0,1
2023-11-23,dengue,Kerala,Thiruvananthapuram,1,0.0004251083154246,0.0004251083154246,1
2023-11-23,dengue,Kerala,Wayanad,1,0.0,0.0,2
2023-11-23,hepatitis_a_probable,Kerala,Alappuzha,1,0.0,0.0,1
2023-11-23,hepatitis_a_probable,Kerala,Kasaragod,0,0.0,0.0,1
2023-11-23,hepatitis_b,Kerala,Idukki,0,0.0,0.0,1
2023-11-23,hepatitis_b,Kerala,Palakkad,0,0.0063289832822266,0.0063289832822266,1
2023-11-23,hepatitis_b,Kerala,Thrissur,1,0.0,0.0,1
2023-11-23,hepatitis_c,Kerala,Ernakulam,0,0.0,0.0,1
2023-11-23,scrub_typhus,Kerala,Kannur,0,0.0016590331615284,0.0016590331615284,1
2023-11-23,scrub_typhus,Kerala,Kasaragod,0,0.0,0.0,1
2023-11-23,scrub_typhus,Kerala,Kollam,0,0.0008625805031959,0.0008625805031959,1
2023-11-24,acute_diarrheal_disease,Kerala,Alappuzha,0,0.0072065950263133,0.0072065950263133,1
2023-11-24,acute_diarrheal_disease,Kerala,Kasaragod,0,0.0,0.0,1
2023-11-24,acute_diarrheal_disease,Kerala,Kollam,1,0.0,0.0,1
2023-11-24,acute_diarrheal_disease,Kerala,Kottayam,1,0.0,0.0,1
2023-11-24,acute_encephalitis_syndrome,Kerala,Kasaragod,0,0.0,0.0,1
2023-11-24,dengue,Kerala,Alappuzha,1,0.0012255690459734,0.0012255690459734,2
2023-11-24,dengue,Kerala,Ernakulam,1,0.0,0.0,1
2023-11-24,dengue,Kerala,Kannur,0,0.0,0.0,1
2023-11-24,dengue,Kerala,Kasaragod,1,0.9999999983333334,0.9999999983333334,2
2023-11-24,dengue,Kerala,Kozhikode,2,0.0019760167319602,0.0018631431447613,2
2023-11-24,dengue,Kerala,Malappuram,1,0.0077064902926742,0.0077064902926742,1
2023-11-24,dengue,Kerala,Pathanamthitta,0,0.0,0.0,1
