date,year,month,week,day,day_of_week,state,district,taluk,taluk_assignment_status,latitude,longitude,geo_valid,disease,cases,is_extreme_case,deaths,deaths_missing_flag,temp_c,temp_imputed,precipitation_mm,preci_imputed,lai,lai_missing_flag,symptoms,status,cases_lag_1w,cases_lag_2w,cases_lag_3w,cases_lag_4w,deaths_lag_1w,deaths_lag_2w,has_historical_lags,cases_rolling_mean_4w,cases_rolling_std_4w,cases_rolling_min_4w,cases_rolling_max_4w,cases_rolling_median_4w,cases_rolling_mean_8w,cases_rolling_std_8w,cases_rolling_mean_12w,cases_rolling_std_12w,case_change_1w,case_change_2w,case_growth_rate_1w,previous_growth_rate,case_acceleration,case_velocity,historical_case_mean,historical_case_median,historical_case_std,historical_case_min,historical_case_max,baseline_deviation,recent_case_ratio,month_sin,month_cos,week_sin,week_cos,temp_lag_1w,temp_lag_2w,preci_lag_1w,preci_lag_2w,temp_rolling_mean_4w,preci_rolling_mean_4w,historical_temp_mean,historical_preci_mean,temp_anomaly,preci_anomaly,neighbor_case_mean,neighbor_case_max,neighbor_case_sum,neighbor_active_location_count,neighbor_case_growth_mean,neighbor_anomaly_mean,distance_to_nearest_active_location,distance_to_highest_case_neighbor,no_neighbor_flag,disease_total_cases,disease_location_count,disease_active_location_count,location_case_share,district_cases,district_case_share,taluk_case_share,neighbor_activity,spatial_case_share
2023-12-23,2023,12,51,23,Saturday,Kerala,Pathanamthitta,Mallappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2023) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3833,76.6833,1,influenza_h1n1_seasonal,13,0,0.0,0,27.379999999999995,0,1.13127,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,50334.0,4.0,,,0.0,0.0,1,25169.0,35588.68429711894,4.0,50334.0,25169.0,25169.0,35588.68429711894,25169.0,35588.68429711894,-50321.0,9.0,-0.9997218635144531,10066.0,-10066.999721863514,-50321.0,25169.0,25169.0,35588.68429711894,4.0,50334.0,-0.7068538916165538,0.0005165084029891897,-2.4492935982947064e-16,1.0,-0.23488604578098374,0.9720229140804107,29.470000000000027,29.470000000000027,0.857718,0.857718,29.470000000000027,0.857718,29.470000000000027,0.857718,-2.090000000000032,0.273552,,,,0,,,23.155409062080285,,1,1153,7,7,0.011274934952298352,13,0.011274934952298352,1.0,0,0.011274934952298352
2022-11-08,2022,11,45,8,Tuesday,Kerala,Pathanamthitta,Ranni,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3833,76.9667,1,influenza_h1n1_seasonal,1,0,0.0,0,30.230000000000015,0,0.484336,0,,1,Fatigue; Nausea; Loss of appetite; Muscle/joint pain; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,,,,,,,,,,,,,,0,,,99.54983403236642,,1,2,2,2,0.5,1,0.5,1.0,0,0.5
2022-11-18,2022,11,46,18,Friday,Kerala,Pathanamthitta,Ranni,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3833,76.9667,1,influenza_h1n1_seasonal,4,0,0.0,0,30.230000000000015,0,0.484336,0,,1,Fever; Chills; Sweating; Headache; Muscle pain; Fatigue; Weakness; Nausea; Vomiting,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,0.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,3.0,,1.5,,,3.0,1.0,1.0,,1.0,1.0,,3.9999600003999958,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,30.230000000000015,,0.484336,,30.230000000000015,0.484336,30.230000000000015,0.484336,0.0,0.0,,,,0,,,,,1,4,1,1,1.0,4,1.0,1.0,0,1.0
2023-11-19,2023,11,46,19,Sunday,Kerala,Pathanamthitta,Thiruvalla,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2023) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3833,76.5833,1,influenza_h1n1_seasonal,15,0,1.0,0,32.73000000000002,0,0.51903,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,,,,,,,,,,,,,,0,,,38.66007496686834,,0,27,2,2,0.5555555555555556,15,0.5555555555555556,1.0,0,0.5555555555555556
2024-11-14,2024,11,46,14,Thursday,Kerala,Pathanamthitta,Thiruvalla,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3833,76.5833,1,influenza_h1n1_seasonal,74,0,0.0,0,32.73000000000002,0,0.51903,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,15.0,,,,1.0,,1,15.0,,15.0,15.0,15.0,15.0,,15.0,,59.0,,3.6875,,,59.0,15.0,15.0,,15.0,15.0,,4.933330044446637,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,32.73000000000002,,0.51903,,32.73000000000002,0.51903,32.73000000000002,0.51903,0.0,0.0,,,,0,,,13.47035348127409,,0,1132,4,4,0.06537102473498234,74,0.06537102473498234,1.0,0,0.06537102473498234
2021-11-18,2021,11,46,18,Thursday,Kerala,Thiruvananthapuram,Chirayinkeezhu,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6963,76.8153,1,influenza_h1n1_seasonal,13,0,0.0,0,28.180000000000007,0,1.259767,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,,,,,,,,,,,,,,0,,,,,1,13,1,1,1.0,13,1.0,1.0,0,1.0
2020-11-12,2020,11,46,12,Thursday,Kerala,Thiruvananthapuram,Kattakkada,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.5667,77.1,1,influenza_h1n1_seasonal,23,0,1.0,0,24.870000000000005,0,0.56659,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,,,,,,,,,,,,,,0,,,257.4948270933543,,1,39,2,2,0.5897435897435898,23,0.5897435897435898,1.0,0,0.5897435897435898
2024-10-02,2024,10,40,2,Wednesday,Kerala,Thiruvananthapuram,Kattakkada,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.5667,77.1,1,influenza_h1n1_seasonal,12,0,0.0,0,30.680000000000007,0,1.242009,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,23.0,,,,1.0,,1,23.0,,23.0,23.0,23.0,23.0,,23.0,,-11.0,,-0.4583333333333333,,,-11.0,23.0,23.0,,23.0,23.0,,0.5217389035917811,-0.8660254037844386,0.5000000000000001,-0.9995608365087943,0.02963332782255942,24.870000000000005,,0.56659,,24.870000000000005,0.56659,24.870000000000005,0.56659,5.810000000000002,0.6754189999999999,,,,0,,,177.12143801742084,,1,7856,5,5,0.0015274949083503055,12,0.0015274949083503055,1.0,0,0.0015274949083503055
2024-11-09,2024,11,45,9,Saturday,Kerala,Thiruvananthapuram,Kattakkada,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.5667,77.1,1,influenza_h1n1_seasonal,3,0,0.0,0,24.870000000000005,0,0.56659,0,,1,Prolonged high fever; Headache; Abdominal pain; Weakness; Loss of appetite; Constipation or diarrhea; Rose-colored rash,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,12.0,23.0,,,0.0,1.0,1,17.5,7.7781745930520225,12.0,23.0,17.5,17.5,7.7781745930520225,17.5,7.7781745930520225,-9.0,-20.0,-0.6923076923076923,-0.4583333333333333,-0.23397435897435898,-9.0,17.5,17.5,7.7781745930520225,12.0,23.0,-1.8641882082552192,0.17142847346944373,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,30.680000000000007,24.870000000000005,1.242009,0.56659,27.775000000000006,0.9042995,27.775000000000006,0.9042995,-2.905000000000001,-0.3377095,,,,0,,,18.899126323152714,,1,73341,4,4,4.090481449666626e-05,43,0.0005863023411188831,0.06976744186046512,0,4.090481449666626e-05
2022-10-06,2022,10,40,6,Thursday,Kerala,Thiruvananthapuram,Nedumangad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6036,77.0031,1,influenza_h1n1_seasonal,1,0,0.0,0,31.970000000000027,0,1.434575,0,,1,Fatigue; Nausea; Loss of appetite; Muscle/joint pain; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.9995608365087943,0.02963332782255942,,,,,,,,,,,,,,0,,,146.8797041997995,,1,5,3,3,0.2,1,0.2,1.0,0,0.2
2023-11-12,2023,11,45,12,Sunday,Kerala,Thiruvananthapuram,Nedumangad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6036,77.0031,1,influenza_h1n1_seasonal,412,0,6.0,0,27.400000000000038,0,0.932161,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,0.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,411.0,,205.5,,,411.0,1.0,1.0,,1.0,1.0,,411.99588004119954,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,31.970000000000027,,1.434575,,31.970000000000027,1.434575,31.970000000000027,1.434575,-4.56999999999999,-0.5024139999999999,,,,0,,,74.13092009858153,,1,1384,4,4,0.2976878612716763,412,0.2976878612716763,1.0,0,0.2976878612716763
2024-10-05,2024,10,40,5,Saturday,Kerala,Thiruvananthapuram,Nedumangad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2024) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6036,77.0031,1,influenza_h1n1_seasonal,67368,1,1.0,0,31.970000000000027,0,1.434575,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,412.0,1.0,,,6.0,0.0,1,206.5,290.62088706767105,1.0,412.0,206.5,206.5,290.62088706767105,206.5,290.62088706767105,66956.0,67367.0,162.12106537530266,205.5,-43.37893462469734,66956.0,206.5,206.5,290.62088706767105,1.0,412.0,231.096595866475,326.23727233717807,-0.8660254037844386,0.5000000000000001,-0.9995608365087943,0.02963332782255942,27.400000000000038,31.970000000000027,0.932161,1.434575,29.68500000000003,1.183368,29.68500000000003,1.183368,2.2849999999999966,0.25120699999999996,,,,0,,,249.70728243872315,,1,67524,4,4,0.9976897103252177,67368,0.9976897103252177,1.0,0,0.9976897103252177
2022-12-29,2022,12,52,29,Thursday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,influenza_h1n1_seasonal,4,0,0.0,0,31.090000000000032,0,0.029816,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,,,,,,,,,,,,,,0,,,143.04364262144128,,1,30,2,2,0.13333333333333333,4,0.13333333333333333,1.0,0,0.13333333333333333
2023-12-02,2023,12,48,2,Saturday,Kerala,Thiruvananthapuram,Neyyattinkara,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,8.4004,77.0872,1,influenza_h1n1_seasonal,18,0,,1,31.090000000000032,0,0.02981573457,0,34.0,0,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,4.0,,,,0.0,,1,4.0,,4.0,4.0,4.0,4.0,,4.0,,14.0,,2.8,,,14.0,4.0,4.0,,4.0,4.0,,4.499988750028125,-2.4492935982947064e-16,1.0,-0.5586467658036526,0.8294056854502017,31.090000000000032,,0.029816,,31.090000000000032,0.029816,31.090000000000032,0.029816,0.0,-2.6543000000017747e-07,,,,0,,,,,1,18,1,1,1.0,18,1.0,1.0,0,1.0
2024-10-06,2024,10,40,6,Sunday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,influenza_h1n1_seasonal,120,0,0.0,0,30.360000000000014,0,2.56856,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,18.0,4.0,,,,0.0,1,11.0,9.899494936611665,4.0,18.0,11.0,11.0,9.899494936611665,11.0,9.899494936611665,102.0,116.0,5.368421052631579,2.8,2.568421052631579,102.0,11.0,11.0,9.899494936611665,4.0,18.0,11.010651613181354,10.909080991744553,-0.8660254037844386,0.5000000000000001,-0.9995608365087943,0.02963332782255942,31.090000000000032,31.090000000000032,0.02981573457,0.029816,31.090000000000032,0.029815867285,31.090000000000032,0.029815867285,-0.7300000000000182,2.538744132715,,,,0,,,192.54662877111315,,1,123,2,2,0.975609756097561,120,0.975609756097561,1.0,0,0.975609756097561
2024-12-24,2024,12,52,24,Tuesday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,influenza_h1n1_seasonal,7,0,0.0,0,31.090000000000032,0,0.029816,0,,1,Fever; Chills; Sweating; Headache; Muscle pain; Fatigue; Weakness; Nausea; Vomiting,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,120.0,18.0,4.0,,0.0,,1,47.333333333333336,63.319296690134934,4.0,120.0,18.0,47.333333333333336,63.319296690134934,47.333333333333336,63.319296690134934,-113.0,-11.0,-0.9338842975206612,5.368421052631579,-6.30230535015224,-113.0,47.333333333333336,18.0,63.319296690134934,4.0,120.0,-0.6369831800387861,0.14788729269986772,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,30.360000000000014,31.090000000000032,2.56856,0.02981573457,30.846666666666692,0.8760639115233334,30.846666666666692,0.8760639115233334,0.2433333333333394,-0.8462479115233335,,,,0,,,273.85476769005004,,1,332,4,4,0.02108433734939759,7,0.02108433734939759,1.0,0,0.02108433734939759
2024-12-25,2024,12,52,25,Wednesday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,influenza_h1n1_seasonal,8,0,0.0,0,31.090000000000032,0,0.029816,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,7.0,120.0,18.0,4.0,0.0,0.0,1,37.25,55.49399366898488,4.0,120.0,12.5,37.25,55.49399366898488,37.25,55.49399366898488,1.0,-112.0,0.125,-0.9338842975206612,1.0588842975206612,1.0,37.25,12.5,55.49399366898488,4.0,120.0,-0.5270839742339148,0.2147650430160958,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,31.090000000000032,30.360000000000014,0.029816,2.56856,30.907500000000027,0.6645019336425,30.907500000000027,0.6645019336425,0.18250000000000455,-0.6346859336425,,,,0,,,112.97362555119851,,1,31,2,2,0.25806451612903225,8,0.25806451612903225,1.0,0,0.25806451612903225
2024-12-29,2024,12,52,29,Sunday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,influenza_h1n1_seasonal,30465,1,0.0,0,31.090000000000032,0,0.029816,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,8.0,7.0,120.0,18.0,0.0,0.0,1,38.25,54.7258318042464,7.0,120.0,13.0,31.4,49.80762993759089,31.4,49.80762993759089,30457.0,30458.0,3384.1111111111113,0.125,3383.9861111111113,30457.0,31.4,8.0,49.80762993759089,4.0,120.0,611.0227273995191,796.4703800077438,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,31.090000000000032,31.090000000000032,0.029816,0.029816,30.907500000000027,0.6645019336425001,30.944000000000027,0.537564746914,0.14600000000000435,-0.5077487469140001,,,,0,,,98.38692559603129,,1,30497,3,3,0.9989507164639145,30465,0.9989507164639145,1.0,0,0.9989507164639145
2022-11-08,2022,11,45,8,Tuesday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,influenza_h1n1_seasonal,1,0,0.0,0,27.590000000000032,0,0.898676,0,,1,Sudden high fever; Severe joint pain; Joint swelling; Muscle pain; Headache; Rash; Fatigue; Nausea; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,,,,,,,,,,,,,,0,,,99.54983403236642,,1,2,2,2,0.5,1,0.5,1.0,0,0.5
2024-11-09,2024,11,45,9,Saturday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,influenza_h1n1_seasonal,40,0,1.0,0,27.590000000000032,0,0.898676,0,,1,Fever; Chills; Sweating; Headache; Muscle pain; Fatigue; Weakness; Nausea; Vomiting,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,0.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,39.0,,19.5,,,39.0,1.0,1.0,,1.0,1.0,,39.99960000399996,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,27.590000000000032,,0.898676,,27.590000000000032,0.898676,27.590000000000032,0.898676,0.0,0.0,,,,0,,,18.899126323152714,,1,73341,4,4,0.0005453975266222167,43,0.0005863023411188831,0.9302325581395349,0,0.0005453975266222167
2024-12-26,2024,12,52,26,Thursday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,influenza_h1n1_seasonal,4,0,0.0,0,27.590000000000032,0,0.584951,0,,1,Fever; Headache; Muscle pain; Eschar (black scab at bite site); Rash; Swollen lymph nodes; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,40.0,1.0,,,1.0,0.0,1,20.5,27.577164466275352,1.0,40.0,20.5,20.5,27.577164466275352,20.5,27.577164466275352,-36.0,3.0,-0.8780487804878049,19.5,-20.378048780487806,-36.0,20.5,20.5,27.577164466275352,1.0,40.0,-0.5983209055800174,0.19512185603811902,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,27.590000000000032,27.590000000000032,0.898676,0.898676,27.590000000000032,0.898676,27.590000000000032,0.898676,0.0,-0.31372500000000003,,,,0,,,254.02119123657627,,1,233,3,3,0.017167381974248927,4,0.017167381974248927,1.0,0,0.017167381974248927
2020-11-08,2020,11,45,8,Sunday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,influenza_h1n1_seasonal,16,0,0.0,0,28.379999999999995,0,1.356355,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.8124868780056815,0.5829794791144718,,,,,,,,,,,,,,0,,,220.47763550910716,,1,18841,2,2,0.000849211825274667,16,0.000849211825274667,1.0,0,0.000849211825274667
2023-10-07,2023,10,40,7,Saturday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2023) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,influenza_h1n1_seasonal,59,0,0.0,0,31.730000000000015,0,0.70825,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,16.0,,,,0.0,,1,16.0,,16.0,16.0,16.0,16.0,,16.0,,43.0,,2.5294117647058822,,,43.0,16.0,16.0,,16.0,16.0,,3.6874976953139407,-0.8660254037844386,0.5000000000000001,-0.9995608365087943,0.02963332782255942,28.379999999999995,,1.356355,,28.379999999999995,1.356355,28.379999999999995,1.356355,3.350000000000019,-0.6481049999999999,,,,0,,,146.81455891245648,,1,501,4,4,0.11776447105788423,59,0.11776447105788423,1.0,0,0.11776447105788423
2023-11-13,2023,11,46,13,Monday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,influenza_h1n1_seasonal,127,0,0.0,0,28.379999999999995,0,1.356355,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,59.0,16.0,,,0.0,0.0,1,37.5,30.405591591021544,16.0,59.0,37.5,37.5,30.405591591021544,37.5,30.405591591021544,68.0,111.0,1.1333333333333333,2.5294117647058822,-1.396078431372549,68.0,37.5,37.5,30.405591591021544,16.0,59.0,2.943536562895319,3.386665763555796,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,31.730000000000015,28.379999999999995,0.70825,1.356355,30.055000000000007,1.0323025000000001,30.055000000000007,1.0323025000000001,-1.6750000000000114,0.32405249999999985,,,,0,,,287.93389248054893,,1,6791,2,2,0.018701222205860697,127,0.018701222205860697,1.0,0,0.018701222205860697
